district,quarter,zone_type,zone_code,zone_name,business_type,monthly_sales,monthly_count,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,male_sales,female_sales,age_10s_sales,age_20s_sales,age_30s_sales,age_40s_sales,age_50s_sales,age_60plus_sales
강남구,20243,전통시장,3130304,신사상가,예술학원,54000000,247,14532642,6554846,4941403,12360242,10173643,5078454,358770,17905545,36094455,0,2818906,4545599,34613404,6301108,5720983
강남구,20243,전통시장,3130304,신사상가,슈퍼마켓,130493895,3007,29142112,18086583,16630419,18454159,25786811,17667171,4726640,56750813,64869442,144903,527321,6906719,26855128,27953556,59232628
강남구,20243,전통시장,3130304,신사상가,수산물판매,43704340,611,6646599,9027387,8292269,5419272,4566962,6733252,3018599,13354254,20768697,0,0,1103034,1385383,8022012,23612522
강남구,20243,전통시장,3130304,신사상가,일반의류,21755713,86,6724400,2560701,2483880,5377471,4353191,256070,0,0,21755713,0,0,0,1253590,8029875,12472248
강남구,20243,전통시장,3130308,청담삼익시장,한식음식점,932314707,22589,126036141,191835418,146522102,121762580,299963303,32628302,13566861,282326383,136550458,0,9361134,75974423,134108424,111451766,87981094
강남구,20243,전통시장,3130308,청담삼익시장,분식전문점,15651688,511,1717089,2792664,3983138,4117187,1509634,1531976,0,6763035,2128808,0,51066,533000,1796880,3025653,3485245
강남구,20243,전통시장,3130308,청담삼익시장,예술학원,10023475,61,4935339,0,0,5088136,0,0,0,2444750,7578725,0,0,7425928,2597547,0,0
강남구,20243,전통시장,3130308,청담삼익시장,미용실,48183257,1009,4943425,8534973,10593052,9483306,6254945,8373556,0,15637363,32545894,0,1008862,1815952,4438994,9281532,31637917
강남구,20243,전통시장,3130308,청담삼익시장,피부관리실,11954439,47,471886,0,2044838,0,0,9437715,0,0,9909601,0,0,0,0,9437715,471886
강남구,20243,전통시장,3130308,청담삼익시장,슈퍼마켓,145004977,500,9028404,9368721,23331718,23111513,32310076,47854545,0,118306735,23235018,0,20874540,46724931,68946208,4996075,0
강남구,20243,전통시장,3130308,청담삼익시장,반찬가게,19631881,763,5316514,1786698,6340596,2309632,2004588,1873853,0,2832569,15666284,0,0,174312,2832569,2636468,12855504
강남구,20243,전통시장,3130308,청담삼익시장,일반의류,273065547,2679,20122230,14843013,180870538,6350362,39785399,11094005,0,65416375,201222300,0,841614,0,8033590,178192675,79570796
강남구,20243,전통시장,3130308,청담삼익시장,화장품,323930528,951,39559411,67338475,117200180,43534147,55509401,788914,0,71779600,252150928,0,1148566,1276185,137793162,158699391,25013224
종로구,20244,골목상권,3110006,부암동주민센터,커피-음료,61513696,4605,3731177,4090343,6963667,10751526,8527862,15653344,11795777,23402404,38111292,298063,11597192,15729234,11047622,14291381,8550204
종로구,20244,골목상권,3110007,사직공원(한국사회과학도서관),한식음식점,36772584,91,0,3105181,9520307,6538413,9068785,8539898,0,11726469,3963346,0,1920051,1195778,2818562,1323982,8431442
종로구,20244,골목상권,3110007,사직공원(한국사회과학도서관),커피-음료,2712912,225,61977,211286,571881,256360,935293,538075,138040,1879037,667664,0,526806,433841,1186019,307069,92966
종로구,20244,골목상권,3110010,평창동서측,한식음식점,28630500,1664,6107373,5347662,5575684,5417502,4611689,1570590,0,16386291,7897297,943417,405115,4376890,4776363,6458716,7323086
종로구,20244,골목상권,3110010,평창동서측,제과점,261565803,24709,34832120,35456591,41747930,35822894,33895474,39014668,40796126,106643586,134730358,4051717,16162228,32391571,54164213,55633193,78971023
종로구,20244,골목상권,3110010,평창동서측,분식전문점,65922507,6654,12081101,11385837,12446624,11501035,13712875,4795035,0,19106265,42772042,2979808,6966936,9381439,12640219,18510505,11399402
종로구,20244,골목상권,3110010,평창동서측,호프-간이주점,23882462,55,690245,4739679,0,5798054,12654484,0,0,3911385,2760978,0,0,0,0,3221141,3451223
종로구,20244,골목상권,3110010,평창동서측,커피-음료,104826980,15908,9201845,13398216,16524924,16579777,17909999,16634632,14577587,31308214,73518766,5636301,24053706,19679057,25946187,14577587,14934142
종로구,20244,골목상권,3110010,평창동서측,일반교습학원,456589946,858,121683856,55513904,19298825,121987633,58051342,16201483,63852903,219964910,236625036,0,0,0,332189958,124399988,0
종로구,20244,골목상권,3110010,평창동서측,예술학원,6000000,34,2252834,510638,1591459,680851,542373,421845,0,2809631,3190369,0,180791,1642264,3694836,482109,0
종로구,20244,골목상권,3110010,평창동서측,미용실,22272658,478,4438129,3010210,1254254,3468495,2547101,4418834,3135635,9110448,13162210,0,818259,831370,2500025,6068701,12054303
종로구,20244,골목상권,3110010,평창동서측,피부관리실,18947368,9,0,0,0,0,0,0,18947368,0,18947368,0,0,0,0,18947368,0
종로구,20244,골목상권,3110010,평창동서측,세탁소,94296139,4252,16426951,12174088,16884874,8684691,13375438,26750097,0,44942703,49353436,0,4683844,13874201,21909736,34114238,19714120
종로구,20244,골목상권,3110010,평창동서측,슈퍼마켓,795949168,43885,122494205,112514561,92745052,123209291,109686290,111980999,123318770,332908260,358283184,2119845,19804364,57479700,126370363,174751903,310665273
종로구,20244,골목상권,3110010,평창동서측,육류판매,245721927,2893,13428372,39471516,41575301,42331922,49885768,13655622,45373426,92957117,152764810,0,54208,3159777,26342572,20209070,195956300
종로구,20244,골목상권,3110010,평창동서측,문구,5755826,1020,1041415,981234,1276013,589556,881274,920034,66300,1737885,3438583,151239,343534,730286,2413018,479421,1058973
종로구,20244,골목상권,3110016,평창동동측,한식음식점,122180211,2476,13224172,12904321,20409784,15041255,13626742,27518191,19455746,47409594,46177066,0,4533056,11103782,14663500,34058585,29227736
종로구,20244,골목상권,3110016,평창동동측,커피-음료,70156287,3540,11195577,9026944,8753051,11908075,6701798,11051893,11518949,31060203,32661142,0,1923772,7119211,12778912,24675037,17224414
종로구,20244,골목상권,3110016,평창동동측,스포츠 강습,352987475,5832,67542207,18544175,30561881,13323000,80523129,74527781,67965302,137711723,215275752,0,589183,105949824,226894049,17514587,2039832
종로구,20244,골목상권,3110016,평창동동측,편의점,65374699,7982,11409826,10561957,10420562,8638900,9942977,7437669,6962808,44718632,15580577,16508,7482491,7936222,8579635,18813076,17471277
종로구,20244,골목상권,3110027,혜화역 1번,한식음식점,142781055,4183,19829423,28970580,22799962,23367321,29572870,16771650,1469249,45754261,59795927,398713,20014219,34613577,28542432,15045609,6935638
종로구,20244,골목상권,3110027,혜화역 1번,분식전문점,54702919,4658,0,7126254,8809799,6743883,10250552,11645385,10127046,20159743,24552836,1028449,11748763,13066618,8944774,7025269,2898707
종로구,20244,골목상권,3110027,혜화역 1번,호프-간이주점,31245326,422,0,3629867,4708425,3629867,7733314,7128336,4415517,16928430,11727263,0,11286532,6821741,5663797,3785902,1097720
종로구,20244,골목상권,3110027,혜화역 1번,커피-음료,121311629,16039,12295077,17020142,19723199,12031035,16341581,23585194,20315401,39887301,72024523,4351690,32271691,31533387,20449825,16107316,7197916
종로구,20244,골목상권,3110027,혜화역 1번,문구,6304493,268,917536,2043576,934515,604599,648917,1087989,67361,339171,1409393,0,436038,866207,219811,226508,0
종로구,20244,골목상권,3110028,이화달팽이길,한식음식점,427931531,18922,75553225,71623617,58423540,84646693,80511538,45518576,11654342,180138799,124484760,6407626,32286759,47327462,61009328,84849537,72742839
종로구,20244,골목상권,3110028,이화달팽이길,일식음식점,57242886,1789,11816955,8737190,8695762,13161712,12701861,2129406,0,14545412,20303920,0,8753762,9242613,9230185,4366523,3256250
종로구,20244,골목상권,3110028,이화달팽이길,제과점,13960678,1642,3035538,2317972,1968773,2460967,1938725,1339802,898901,4191933,5355065,155430,1643408,2095708,2092082,1389022,2171350
종로구,20244,골목상권,3110028,이화달팽이길,호프-간이주점,52943835,1013,8748992,3609140,6656454,8786573,7209121,10898725,7034830,28903729,19854872,368631,18127515,8546929,4868872,11815689,5030964
종로구,20244,골목상권,3110028,이화달팽이길,커피-음료,62327690,4965,16186141,10147086,7165529,8547140,8545685,11386544,349565,14104845,33992088,684936,12897911,14914552,12952304,5561257,1085973
종로구,20244,골목상권,3110028,이화달팽이길,일반교습학원,52276176,118,14795144,10849772,0,12822459,13808801,0,0,11836116,40440060,0,0,0,46358118,0,5918058
종로구,20244,골목상권,3110028,이화달팽이길,예술학원,47148148,312,27306763,6195652,0,7037037,6608696,0,0,20269726,26878422,0,0,20269726,6608696,0,20269726
종로구,20244,골목상권,3110028,이화달팽이길,스포츠 강습,10248973,38,0,0,921728,7580812,1746433,0,0,0,10248973,0,2668161,1228971,2082783,0,4269058
종로구,20244,골목상권,3110028,이화달팽이길,미용실,15762454,781,1645845,1541810,1588153,1133667,3080681,5355259,1417039,8468789,7293665,70402,715364,1027874,2838373,5932361,5178080
종로구,20244,골목상권,3110028,이화달팽이길,슈퍼마켓,163148265,17673,25440564,23652604,20092301,23037219,27385891,21556768,21982918,96971467,44207446,3444198,14629105,18437226,15469405,37622667,51576313
종로구,20244,골목상권,3110028,이화달팽이길,편의점,3045898769,442015,486703937,448354829,431716629,458042228,485784175,385290841,350006130,2010653026,861942304,49584784,484220418,765011807,784845141,538855886,250077296
종로구,20244,골목상권,3110028,이화달팽이길,일반의류,450280344,1195,108178068,96013465,70489524,0,12734818,97751265,65113204,347532902,102747442,0,26257076,191320950,42901944,11947377,177852997
종로구,20244,골목상권,3110028,이화달팽이길,전자상거래업,7467116,706,0,933835,528223,1223252,851145,2098634,1832027,3256305,3942780,0,1246064,2332449,2221244,817641,581686
종로구,20244,골목상권,3110034,창신1동주민센터,한식음식점,110747578,3608,12151462,17950833,14971939,19658418,7905488,19242712,18866726,52756711,21945178,494145,3502799,10081369,12005819,20540233,28077526
종로구,20244,골목상권,3110034,창신1동주민센터,일반의류,84261962,2192,9909145,10205020,4059201,6465415,7655349,16545577,29422255,56791362,26624107,1302249,9069578,9279718,11803610,15771675,36188638
종로구,20244,골목상권,3110034,창신1동주민센터,철물점,42000000,2126,10308501,11789933,11905395,975348,6074023,946800,0,10457107,6167753,0,0,2347080,2485533,6262557,5529690
강남구,20244,골목상권,3110453,신사1동주민센터,한식음식점,1623851663,28940,163040604,182663482,202762932,179957989,366667946,290532265,238226445,779109962,538811888,2585085,92060160,219017791,267642355,370850793,365765660
강남구,20244,골목상권,3110453,신사1동주민센터,분식전문점,36780931,1631,4674231,3210973,3327517,1768379,1901928,21270224,627679,7066943,3942012,0,661962,2719679,2124826,3550653,1951837
강남구,20244,골목상권,3110453,신사1동주민센터,호프-간이주점,123187039,2891,13938250,21122668,19090718,13180002,14630018,21530834,19694549,79881159,42870960,694958,22040083,30485560,21652880,34183849,13694789
강남구,20244,골목상권,3110453,신사1동주민센터,커피-음료,47966121,4949,10121778,10637449,750786,6348091,6676067,8223867,5208083,12313674,24442029,0,5978626,10062505,11494926,7494814,1724832
강남구,20244,골목상권,3110453,신사1동주민센터,일반교습학원,93683857,445,9368234,21775964,20755734,16624097,3718758,15469047,5972023,52170536,41513321,0,0,3068786,47824363,41346574,1444134
강남구,20244,골목상권,3110453,신사1동주민센터,예술학원,8282845,90,1620557,0,0,1710587,4951701,0,0,3421174,4861671,0,0,0,4861671,3421174,0
강남구,20244,골목상권,3110453,신사1동주민센터,스포츠 강습,595693835,1632,80468866,28283864,124448997,122308598,169652218,70531292,0,78226542,486890144,0,0,111606596,341954455,111555635,0
강남구,20244,골목상권,3110453,신사1동주민센터,한의원,85552679,1617,10047317,11986439,15364264,5958992,6657691,7756487,27781489,40412334,39239183,299779,4386923,8685329,770692,22076245,43432549
강남구,20244,골목상권,3110453,신사1동주민센터,당구장,28773897,1772,3099341,7055663,6189575,5958318,3635143,1485020,1350837,28096255,677642,1200622,1179155,1986898,10891889,10578411,2936922
강남구,20244,골목상권,3110453,신사1동주민센터,자동차수리,77077838,489,9757765,18519065,16998030,11704894,7738125,12359959,0,51151394,8356366,0,0,399352,12449524,20159862,26499023
강남구,20244,골목상권,3110453,신사1동주민센터,미용실,217134424,4084,19027497,65495088,33589269,17182812,21000656,28497720,32341382,60405360,154649467,523315,7176900,12176953,22068128,32440064,140669468
강남구,20244,골목상권,3110453,신사1동주민센터,세탁소,28297141,1653,7448647,4168294,2266097,3640173,3504286,7269644,0,12336679,15453718,15765,2662763,7715182,3825355,6601508,6969824
강남구,20244,골목상권,3110453,신사1동주민센터,노래방,36334752,479,786521,3828441,7853849,6013848,2801927,8679350,6370816,31457746,4455293,0,247003,4312144,13277135,8075120,10001637
강남구,20244,골목상권,3110453,신사1동주민센터,슈퍼마켓,594174124,59568,82904931,88993675,76224595,80891211,96019861,86157879,82981972,318376477,265849378,1494718,55301471,121783980,115295863,136903083,153446741
강남구,20244,골목상권,3110453,신사1동주민센터,편의점,954349502,142511,126045849,136642386,133629249,127169998,142199126,154058389,134604505,564508818,389840684,11357177,190424212,247636735,213549739,175337870,116043769
